scenario,country,tech,type,location,year,value
RCP85,Albania,ALPHYDMHI2,hydro,inside,2044,1070.83
RCP85,Albania,ALPHYDMHI2,hydro,inside,2045,1211.08
RCP85,Albania,ALPHYDMHI2,hydro,inside,2046,1314.42
RCP85,Albania,ALPHYDMHI2,hydro,inside,2047,2242.7
RCP85,Albania,ALPHYDMHI2,hydro,inside,2048,2753.0
RCP85,Albania,ALPHYDMHI2,hydro,inside,2049,1268.92
RCP85,Albania,ALPHYDMHI2,hydro,inside,2050,930.5
RCP85,Albania,ALPHYDMHI3,hydro,inside,2021,1455.25
RCP85,Albania,ALPHYDMHI3,hydro,inside,2022,1529.7
RCP85,Albania,ALPHYDMHI3,hydro,inside,2023,1562.08
RCP85,Albania,ALPHYDMHI3,hydro,inside,2024,1128.45
RCP85,Albania,ALPHYDMHI3,hydro,inside,2025,1304.92
RCP85,Albania,ALPHYDMHI3,hydro,inside,2026,1348.95
RCP85,Albania,ALPHYDMHI3,hydro,inside,2027,1187.11
RCP85,Albania,ALPHYDMHI3,hydro,inside,2028,1583.5
RCP85,Albania,ALPHYDMHI3,hydro,inside,2029,1665.08
RCP85,Albania,ALPHYDMHI3,hydro,inside,2030,1400.97
RCP85,Albania,ALPHYDMHI3,hydro,inside,2031,1597.7
RCP85,Albania,ALPHYDMHI3,hydro,inside,2032,1501.81
RCP85,Albania,ALPHYDMHI3,hydro,inside,2033,1396.58
RCP85,Albania,ALPHYDMHI3,hydro,inside,2034,1083.89
RCP85,Albania,ALPHYDMHI3,hydro,inside,2035,1136.25
RCP85,Albania,ALPHYDMHI3,hydro,inside,2036,1228.2
RCP85,Albania,ALPHYDMHI3,hydro,inside,2037,1011.78
RCP85,Albania,ALPHYDMHI3,hydro,inside,2038,1077.14
RCP85,Albania,ALPHYDMHI3,hydro,inside,2039,1137.17
RCP85,Albania,ALPHYDMHI3,hydro,inside,2040,1922.81
RCP85,Albania,ALPHYDMHI3,hydro,inside,2041,1354.97
RCP85,Albania,ALPHYDMHI3,hydro,inside,2042,1223.2
RCP85,Albania,ALPHYDMHI3,hydro,inside,2043,1132.97
RCP85,Albania,ALPHYDMHI3,hydro,inside,2044,1250.06
RCP85,Albania,ALPHYDMHI3,hydro,inside,2045,1311.75
RCP85,Albania,ALPHYDMHI3,hydro,inside,2046,1522.22
RCP85,Albania,ALPHYDMHI3,hydro,inside,2047,2490.84
RCP85,Albania,ALPHYDMHI3,hydro,inside,2048,2854.34
RCP85,Albania,ALPHYDMHI3,hydro,inside,2049,1401.95
RCP85,Albania,ALPHYDMHI3,hydro,inside,2050,1145.58
RCP85,Albania,ALPHYDMHI4,hydro,inside,2021,710.39
RCP85,Albania,ALPHYDMHI4,hydro,inside,2022,784.36
RCP85,Albania,ALPHYDMHI4,hydro,inside,2023,825.08
RCP85,Albania,ALPHYDMHI4,hydro,inside,2024,579.19
RCP85,Albania,ALPHYDMHI4,hydro,inside,2025,637.83
RCP85,Albania,ALPHYDMHI4,hydro,inside,2026,663.08
RCP85,Albania,ALPHYDMHI4,hydro,inside,2027,587.47
RCP85,Albania,ALPHYDMHI4,hydro,inside,2028,806.64
RCP85,Albania,ALPHYDMHI4,hydro,inside,2029,859.5
RCP85,Albania,ALPHYDMHI4,hydro,inside,2030,702.11
RCP85,Albania,ALPHYDMHI4,hydro,inside,2031,819.2
RCP85,Albania,ALPHYDMHI4,hydro,inside,2032,756.56
RCP85,Albania,ALPHYDMHI4,hydro,inside,2033,712.72
RCP85,Albania,ALPHYDMHI4,hydro,inside,2034,517.58
RCP85,Albania,ALPHYDMHI4,hydro,inside,2035,566.17
RCP85,Albania,ALPHYDMHI4,hydro,inside,2036,581.14
RCP85,Albania,ALPHYDMHI4,hydro,inside,2037,511.5
RCP85,Albania,ALPHYDMHI4,hydro,inside,2038,507.81
RCP85,Albania,ALPHYDMHI4,hydro,inside,2039,560.61
RCP85,Albania,ALPHYDMHI4,hydro,inside,2040,1034.0
RCP85,Albania,ALPHYDMHI4,hydro,inside,2041,669.14
RCP85,Albania,ALPHYDMHI4,hydro,inside,2042,586.67
RCP85,Albania,ALPHYDMHI4,hydro,inside,2043,579.47
RCP85,Albania,ALPHYDMHI4,hydro,inside,2044,588.53
RCP85,Albania,ALPHYDMHI4,hydro,inside,2045,663.17
RCP85,Albania,ALPHYDMHI4,hydro,inside,2046,796.64
RCP85,Albania,ALPHYDMHI4,hydro,inside,2047,1294.89
RCP85,Albania,ALPHYDMHI4,hydro,inside,2048,1518.81
RCP85,Albania,ALPHYDMHI4,hydro,inside,2049,695.7
RCP85,Albania,ALPHYDMHI4,hydro,inside,2050,583.42
RCP85,Albania,ALPHYDMHO0,hydro,outside,2021,374.28
RCP85,Albania,ALPHYDMHO0,hydro,outside,2022,374.28
RCP85,Albania,ALPHYDMHO0,hydro,outside,2023,374.28
RCP85,Albania,ALPHYDMHO0,hydro,outside,2024,374.28
RCP85,Albania,ALPHYDMHO0,hydro,outside,2025,374.28
RCP85,Albania,ALPHYDMHO0,hydro,outside,2026,374.28
RCP85,Albania,ALPHYDMHO0,hydro,outside,2027,374.28
RCP85,Albania,ALPHYDMHO0,hydro,outside,2028,374.28
RCP85,Albania,ALPHYDMHO0,hydro,outside,2029,374.28
RCP85,Albania,ALPHYDMHO0,hydro,outside,2030,374.28
RCP85,Albania,ALPHYDMHO0,hydro,outside,2031,374.28
RCP85,Albania,ALPHYDMHO0,hydro,outside,2032,374.28
RCP85,Albania,ALPHYDMHO0,hydro,outside,2033,374.28
RCP85,Albania,ALPHYDMHO0,hydro,outside,2034,374.28
RCP85,Albania,ALPHYDMHO0,hydro,outside,2035,374.28
RCP85,Albania,ALPHYDMHO0,hydro,outside,2036,374.28
RCP85,Albania,ALPHYDMHO0,hydro,outside,2037,374.28
RCP85,Albania,ALPHYDMHO0,hydro,outside,2038,374.28
RCP85,Albania,ALPHYDMHO0,hydro,outside,2039,374.28
RCP85,Albania,ALPHYDMHO0,hydro,outside,2040,374.28
RCP85,Albania,ALPHYDMHO0,hydro,outside,2041,374.28
RCP85,Albania,ALPHYDMHO0,hydro,outside,2042,374.28
RCP85,Albania,ALPHYDMHO0,hydro,outside,2043,374.28
RCP85,Albania,ALPHYDMHO0,hydro,outside,2044,374.28
RCP85,Albania,ALPHYDMHO0,hydro,outside,2045,374.28
RCP85,Albania,ALPHYDMHO0,hydro,outside,2046,374.28
RCP85,Albania,ALPHYDMHO0,hydro,outside,2047,374.28
RCP85,Albania,ALPHYDMHO0,hydro,outside,2048,374.28
RCP85,Albania,ALPHYDMHO0,hydro,outside,2049,374.28
RCP85,Albania,ALPHYDMHO0,hydro,outside,2050,374.28
RCP85,Albania,ALPHYDMNI1,hydro,inside,2025,549.61
RCP85,Albania,ALPHYDMNI1,hydro,inside,2026,549.61
RCP85,Albania,ALPHYDMNI1,hydro,inside,2027,549.61
RCP85,Albania,ALPHYDMNI1,hydro,inside,2028,549.61
RCP85,Albania,ALPHYDMNI1,hydro,inside,2029,549.61
RCP85,Albania,ALPHYDMNI1,hydro,inside,2030,549.61
RCP85,Albania,ALPHYDMNI1,hydro,inside,2031,549.61
RCP85,Albania,ALPHYDMNI1,hydro,inside,2032,549.61
RCP85,Albania,ALPHYDMNI1,hydro,inside,2033,549.61
RCP85,Albania,ALPHYDMNI1,hydro,inside,2034,549.61
RCP85,Albania,ALPHYDMNI1,hydro,inside,2035,549.61
RCP85,Albania,ALPHYDMNI1,hydro,inside,2036,549.61
RCP85,Albania,ALPHYDMNI1,hydro,inside,2037,549.61
RCP85,Albania,ALPHYDMNI1,hydro,inside,2038,549.61
RCP85,Albania,ALPHYDMNI1,hydro,inside,2039,549.61
RCP85,Albania,ALPHYDMNI1,hydro,inside,2040,549.61
RCP85,Albania,ALPHYDMNI1,hydro,inside,2041,549.61
RCP85,Albania,ALPHYDMNI1,hydro,inside,2042,549.61
RCP85,Albania,ALPHYDMNI1,hydro,inside,2043,549.61
RCP85,Albania,ALPHYDMNI1,hydro,inside,2044,549.61
RCP85,Albania,ALPHYDMNI1,hydro,inside,2045,549.61
RCP85,Albania,ALPHYDMNI1,hydro,inside,2046,549.61
RCP85,Albania,ALPHYDMNI1,hydro,inside,2047,549.61
RCP85,Albania,ALPHYDMNI1,hydro,inside,2048,549.61
RCP85,Albania,ALPHYDMNI1,hydro,inside,2049,549.61
RCP85,Albania,ALPHYDMNI1,hydro,inside,2050,549.61
RCP85,Albania,ALPHYDMNO0,hydro,outside,2021,947.81
RCP85,Albania,ALPHYDMNO0,hydro,outside,2022,947.81
RCP85,Albania,ALPHYDMNO0,hydro,outside,2023,1201.47
RCP85,Albania,ALPHYDMNO0,hydro,outside,2024,1201.47
RCP85,Albania,ALPHYDMNO0,hydro,outside,2025,1201.47
RCP85,Albania,ALPHYDMNO0,hydro,outside,2026,1201.47
RCP85,Albania,ALPHYDMNO0,hydro,outside,2027,1201.47
RCP85,Albania,ALPHYDMNO0,hydro,outside,2028,1201.47
RCP85,Albania,ALPHYDMNO0,hydro,outside,2029,1201.47
RCP85,Albania,ALPHYDMNO0,hydro,outside,2030,1201.47
RCP85,Albania,ALPHYDMNO0,hydro,outside,2031,1201.47
RCP85,Albania,ALPHYDMNO0,hydro,outside,2032,1201.47
RCP85,Albania,ALPHYDMNO0,hydro,outside,2033,1201.47
RCP85,Albania,ALPHYDMNO0,hydro,outside,2034,1201.47
RCP85,Albania,ALPHYDMNO0,hydro,outside,2035,1201.47
RCP85,Albania,ALPHYDMNO0,hydro,outside,2036,1201.47
RCP85,Albania,ALPHYDMNO0,hydro,outside,2037,1201.47
RCP85,Albania,ALPHYDMNO0,hydro,outside,2038,1201.47
RCP85,Albania,ALPHYDMNO0,hydro,outside,2039,1201.47
RCP85,Albania,ALPHYDMNO0,hydro,outside,2040,1201.47
RCP85,Albania,ALPHYDMNO0,hydro,outside,2041,1201.47
RCP85,Albania,ALPHYDMNO0,hydro,outside,2042,1201.47
RCP85,Albania,ALPHYDMNO0,hydro,outside,2043,1201.47
RCP85,Albania,ALPHYDMNO0,hydro,outside,2044,1201.47
RCP85,Albania,ALPHYDMNO0,hydro,outside,2045,1201.47
RCP85,Albania,ALPHYDMNO0,hydro,outside,2046,1201.47
RCP85,Albania,ALPHYDMNO0,hydro,outside,2047,1201.47
RCP85,Albania,ALPHYDMNO0,hydro,outside,2048,1201.47
RCP85,Albania,ALPHYDMNO0,hydro,outside,2049,1201.47
RCP85,Albania,ALPHYDMNO0,hydro,outside,2050,1201.47
RCP85,Albania,ALPHYRRHI0,hydro,inside,2021,207.64
RCP85,Albania,ALPHYRRHI0,hydro,inside,2022,207.64
RCP85,Albania,ALPHYRRHI0,hydro,inside,2023,207.64
RCP85,Albania,ALPHYRRHI0,hydro,inside,2024,207.64
RCP85,Albania,ALPHYRRHI0,hydro,inside,2025,207.64
RCP85,Albania,ALPHYRRHI0,hydro,inside,2026,207.64
RCP85,Albania,ALPHYRRHI0,hydro,inside,2027,207.64
RCP85,Albania,ALPHYRRHI0,hydro,inside,2028,207.64
RCP85,Albania,ALPHYRRHI0,hydro,inside,2029,207.64
RCP85,Albania,ALPHYRRHI0,hydro,inside,2030,207.64
RCP85,Albania,ALPHYRRHI0,hydro,inside,2031,207.64
RCP85,Albania,ALPHYRRHI0,hydro,inside,2032,207.64
RCP85,Albania,ALPHYRRHI0,hydro,inside,2033,207.64
RCP85,Albania,ALPHYRRHI0,hydro,inside,2034,207.64
RCP85,Albania,ALPHYRRHI0,hydro,inside,2035,207.64
RCP85,Albania,ALPHYRRHI0,hydro,inside,2036,207.64
RCP85,Albania,ALPHYRRHI0,hydro,inside,2037,207.64
RCP85,Albania,ALPHYRRHI0,hydro,inside,2038,207.64
RCP85,Albania,ALPHYRRHI0,hydro,inside,2039,207.64
RCP85,Albania,ALPHYRRHI0,hydro,inside,2040,207.64
RCP85,Albania,ALPHYRRHI0,hydro,inside,2041,207.64
RCP85,Albania,ALPHYRRHI0,hydro,inside,2042,207.64
RCP85,Albania,ALPHYRRHI0,hydro,inside,2043,207.64
RCP85,Albania,ALPHYRRHI0,hydro,inside,2044,207.64
RCP85,Albania,ALPHYRRHI0,hydro,inside,2045,207.64
RCP85,Albania,ALPHYRRHI0,hydro,inside,2046,207.64
RCP85,Albania,ALPHYRRHI0,hydro,inside,2047,207.64
RCP85,Albania,ALPHYRRHI0,hydro,inside,2048,207.64
RCP85,Albania,ALPHYRRHI0,hydro,inside,2049,207.64
RCP85,Albania,ALPHYRRHI0,hydro,inside,2050,207.64
RCP85,Albania,ALPHYRRHO0,hydro,outside,2021,541.47
RCP85,Albania,ALPHYRRHO0,hydro,outside,2022,541.47
RCP85,Albania,ALPHYRRHO0,hydro,outside,2023,541.47
RCP85,Albania,ALPHYRRHO0,hydro,outside,2024,541.47
RCP85,Albania,ALPHYRRHO0,hydro,outside,2025,541.47
RCP85,Albania,ALPHYRRHO0,hydro,outside,2026,541.47
RCP85,Albania,ALPHYRRHO0,hydro,outside,2027,541.47
RCP85,Albania,ALPHYRRHO0,hydro,outside,2028,541.47
RCP85,Albania,ALPHYRRHO0,hydro,outside,2029,541.47
RCP85,Albania,ALPHYRRHO0,hydro,outside,2030,541.47
RCP85,Albania,ALPHYRRHO0,hydro,outside,2031,541.47
RCP85,Albania,ALPHYRRHO0,hydro,outside,2032,541.47
RCP85,Albania,ALPHYRRHO0,hydro,outside,2033,541.47
RCP85,Albania,ALPHYRRHO0,hydro,outside,2034,541.47
RCP85,Albania,ALPHYRRHO0,hydro,outside,2035,541.47
RCP85,Albania,ALPHYRRHO0,hydro,outside,2036,541.47
RCP85,Albania,ALPHYRRHO0,hydro,outside,2037,541.47
RCP85,Albania,ALPHYRRHO0,hydro,outside,2038,541.47
RCP85,Albania,ALPHYRRHO0,hydro,outside,2039,541.47
RCP85,Albania,ALPHYRRHO0,hydro,outside,2040,541.47
RCP85,Albania,ALPHYRRHO0,hydro,outside,2041,541.47
RCP85,Albania,ALPHYRRHO0,hydro,outside,2042,541.47
RCP85,Albania,ALPHYRRHO0,hydro,outside,2043,541.47
RCP85,Albania,ALPHYRRHO0,hydro,outside,2044,541.47
RCP85,Albania,ALPHYRRHO0,hydro,outside,2045,541.47
RCP85,Albania,ALPHYRRHO0,hydro,outside,2046,541.47
RCP85,Albania,ALPHYRRHO0,hydro,outside,2047,541.47
RCP85,Albania,ALPHYRRHO0,hydro,outside,2048,541.47
RCP85,Albania,ALPHYRRHO0,hydro,outside,2049,541.47
RCP85,Albania,ALPHYRRHO0,hydro,outside,2050,541.47
RCP85,Albania,ALPHYSHHI0,hydro,inside,2021,10.89
RCP85,Albania,ALPHYSHHI0,hydro,inside,2022,10.89
RCP85,Albania,ALPHYSHHI0,hydro,inside,2023,10.89
RCP85,Albania,ALPHYSHHI0,hydro,inside,2024,10.89
RCP85,Albania,ALPHYSHHI0,hydro,inside,2025,10.89
RCP85,Albania,ALPHYSHHI0,hydro,inside,2026,10.89
RCP85,Albania,ALPHYSHHI0,hydro,inside,2027,10.89
RCP85,Albania,ALPHYSHHI0,hydro,inside,2028,10.89
RCP85,Albania,ALPHYSHHI0,hydro,inside,2029,10.89
RCP85,Albania,ALPHYSHHI0,hydro,inside,2030,10.89
RCP85,Albania,ALPHYSHHI0,hydro,inside,2031,10.89
RCP85,Albania,ALPHYSHHI0,hydro,inside,2032,10.89
RCP85,Albania,ALPHYSHHI0,hydro,inside,2033,10.89
RCP85,Albania,ALPHYSHHI0,hydro,inside,2034,10.89
RCP85,Albania,ALPHYSHHI0,hydro,inside,2035,10.89
RCP85,Albania,ALPHYSHHI0,hydro,inside,2036,10.89
RCP85,Albania,ALPHYSHHI0,hydro,inside,2037,10.89
RCP85,Albania,ALPHYSHHI0,hydro,inside,2038,10.89
RCP85,Albania,ALPHYSHHI0,hydro,inside,2039,10.89
RCP85,Albania,ALPHYSHHI0,hydro,inside,2040,10.89
RCP85,Albania,ALPHYSHHI0,hydro,inside,2041,10.89
RCP85,Albania,ALPHYSHHI0,hydro,inside,2042,10.89
RCP85,Albania,ALPHYSHHI0,hydro,inside,2043,10.89
RCP85,Albania,ALPHYSHHI0,hydro,inside,2044,10.89
RCP85,Albania,ALPHYSHHI0,hydro,inside,2045,10.89
RCP85,Albania,ALPHYSHHI0,hydro,inside,2046,10.89
RCP85,Albania,ALPHYSHHI0,hydro,inside,2047,10.89
RCP85,Albania,ALPHYSHHI0,hydro,inside,2048,10.89
RCP85,Albania,ALPHYSHHI0,hydro,inside,2049,10.89
RCP85,Albania,ALPHYSHHI0,hydro,inside,2050,10.89
RCP85,Albania,ALPHYSHHO0,hydro,outside,2021,246.53
RCP85,Albania,ALPHYSHHO0,hydro,outside,2022,246.53
RCP85,Albania,ALPHYSHHO0,hydro,outside,2023,246.53
RCP85,Albania,ALPHYSHHO0,hydro,outside,2024,246.53
RCP85,Albania,ALPHYSHHO0,hydro,outside,2025,246.53
RCP85,Albania,ALPHYSHHO0,hydro,outside,2026,246.53
RCP85,Albania,ALPHYSHHO0,hydro,outside,2027,246.53
RCP85,Albania,ALPHYSHHO0,hydro,outside,2028,246.53
RCP85,Albania,ALPHYSHHO0,hydro,outside,2029,246.53
RCP85,Albania,ALPHYSHHO0,hydro,outside,2030,246.53
RCP85,Albania,ALPHYSHHO0,hydro,outside,2031,246.53
RCP85,Albania,ALPHYSHHO0,hydro,outside,2032,246.53
RCP85,Albania,ALPHYSHHO0,hydro,outside,2033,246.53
RCP85,Albania,ALPHYSHHO0,hydro,outside,2034,246.53
RCP85,Albania,ALPHYSHHO0,hydro,outside,2035,246.53
RCP85,Albania,ALPHYSHHO0,hydro,outside,2036,246.53
RCP85,Albania,ALPHYSHHO0,hydro,outside,2037,246.53
RCP85,Albania,ALPHYSHHO0,hydro,outside,2038,246.53
RCP85,Albania,ALPHYSHHO0,hydro,outside,2039,246.53
RCP85,Albania,ALPHYSHHO0,hydro,outside,2040,246.53
RCP85,Albania,ALPHYSHHO0,hydro,outside,2041,246.53
RCP85,Albania,ALPHYSHHO0,hydro,outside,2042,246.53
RCP85,Albania,ALPHYSHHO0,hydro,outside,2043,246.53
RCP85,Albania,ALPHYSHHO0,hydro,outside,2044,246.53
RCP85,Albania,ALPHYSHHO0,hydro,outside,2045,246.53
RCP85,Albania,ALPHYSHHO0,hydro,outside,2046,246.53
RCP85,Albania,ALPHYSHHO0,hydro,outside,2047,246.53
RCP85,Albania,ALPHYSHHO0,hydro,outside,2048,246.53
RCP85,Albania,ALPHYSHHO0,hydro,outside,2049,246.53
RCP85,Albania,ALPHYSHHO0,hydro,outside,2050,246.53
RCP85,Albania,ALPNGCCHO0,thermal-gas,outside,2021,229.0
RCP85,Albania,ALPNGCCHO0,thermal-gas,outside,2022,229.0
RCP85,Albania,ALPNGCCHO0,thermal-gas,outside,2023,229.0
RCP85,Albania,ALPNGCCHO0,thermal-gas,outside,2024,229.0
RCP85,Albania,ALPNGCCHO0,thermal-gas,outside,2025,229.0
RCP85,Albania,ALPSOU1NI0,solar,inside,2028,259.86
RCP85,Albania,ALPSOU1NI0,solar,inside,2029,381.17
RCP85,Albania,ALPSOU1NI0,solar,inside,2030,494.44
RCP85,Albania,ALPSOU1NI0,solar,inside,2031,543.75
RCP85,Albania,ALPSOU1NI0,solar,inside,2032,598.39
RCP85,Albania,ALPSOU1NI0,solar,inside,2033,658.36
RCP85,Albania,ALPSOU1NI0,solar,inside,2034,725.0
RCP85,Albania,ALPSOU1NI0,solar,inside,2035,796.97
RCP85,Albania,ALPSOU1NI0,solar,inside,2036,876.95
RCP85,Albania,ALPSOU1NI0,solar,inside,2037,964.89
RCP85,Albania,ALPSOU1NI0,solar,inside,2038,1060.86
RCP85,Albania,ALPSOU1NI0,solar,inside,2039,1166.14
RCP85,Albania,ALPSOU1NI0,solar,inside,2040,1283.42
RCP85,Albania,ALPSOU1NI0,solar,inside,2041,1411.36
RCP85,Albania,ALPSOU1NI0,solar,inside,2042,1552.64
RCP85,Albania,ALPSOU1NI0,solar,inside,2043,1708.56
RCP85,Albania,ALPSOU1NI0,solar,inside,2044,1879.17
RCP85,Albania,ALPSOU1NI0,solar,inside,2045,2067.08
RCP85,Albania,ALPSOU1NI0,solar,inside,2046,2273.64
RCP85,Albania,ALPSOU1NI0,solar,inside,2047,2501.56
RCP85,Albania,ALPSOU1NI0,solar,inside,2048,2750.78
RCP85,Albania,ALPSOU1NI0,solar,inside,2049,3026.64
RCP85,Albania,ALPSOU1NI0,solar,inside,2050,3329.17
RCP85,Albania,ALPSOU1NO0,solar,outside,2021,1.39
RCP85,Albania,ALPSOU1NO0,solar,outside,2022,1.39
RCP85,Albania,ALPSOU1NO0,solar,outside,2023,1.39
RCP85,Albania,ALPSOU1NO0,solar,outside,2024,1.39
RCP85,Albania,ALPSOU1NO0,solar,outside,2025,7.58
RCP85,Albania,ALPSOU1NO0,solar,outside,2026,201.67
RCP85,Albania,ALPSOU1NO0,solar,outside,2027,201.67
RCP85,Albania,ALPSOU1NO0,solar,outside,2028,758.31
RCP85,Albania,ALPSOU1NO0,solar,outside,2029,986.22
RCP85,Albania,ALPSOU1NO0,solar,outside,2030,1281.81
RCP85,Albania,ALPSOU1NO0,solar,outside,2031,1410.28
RCP85,Albania,ALPSOU1NO0,solar,outside,2032,1551.17
RCP85,Albania,ALPSOU1NO0,solar,outside,2033,1705.86
RCP85,Albania,ALPSOU1NO0,solar,outside,2034,1877.14
RCP85,Albania,ALPSOU1NO0,solar,outside,2035,2065.0
RCP85,Albania,ALPSOU1NO0,solar,outside,2036,2270.81
RCP85,Albania,ALPSOU1NO0,solar,outside,2037,2498.72
RCP85,Albania,ALPSOU1NO0,solar,outside,2038,2748.72
RCP85,Albania,ALPSOU1NO0,solar,outside,2039,3023.61
RCP85,Albania,ALPSOU1NO0,solar,outside,2040,3326.09
RCP85,Albania,ALPSOU1NO0,solar,outside,2041,3657.61
RCP85,Albania,ALPSOU1NO0,solar,outside,2042,4023.64
RCP85,Albania,ALPSOU1NO0,solar,outside,2043,4426.98
RCP85,Albania,ALPSOU1NO0,solar,outside,2044,4868.98
RCP85,Albania,ALPSOU1NO0,solar,outside,2045,5355.17
RCP85,Albania,ALPSOU1NO0,solar,outside,2046,5891.12
RCP85,Albania,ALPSOU1NO0,solar,outside,2047,6480.92
RCP85,Albania,ALPSOU1NO0,solar,outside,2048,7128.73
RCP85,Albania,ALPSOU1NO0,solar,outside,2049,7841.48
RCP85,Albania,ALPSOU1NO0,solar,outside,2050,8626.03
RCP85,Albania,ALPWI30NO0,wind,outside,2023,15.11
RCP85,Albania,ALPWI30NO0,wind,outside,2024,15.11
RCP85,Albania,ALPWI30NO0,wind,outside,2025,30.19
RCP85,Albania,ALPWI30NO0,wind,outside,2026,30.19
RCP85,Albania,ALPWI30NO0,wind,outside,2027,256.72
RCP85,Albania,ALPWI30NO0,wind,outside,2028,498.33
RCP85,Albania,ALPWI30NO0,wind,outside,2029,646.33
RCP85,Albania,ALPWI30NO0,wind,outside,2030,841.11
RCP85,Albania,ALPWI30NO0,wind,outside,2031,925.7
RCP85,Albania,ALPWI30NO0,wind,outside,2032,1017.81
RCP85,Albania,ALPWI30NO0,wind,outside,2033,1118.97
RCP85,Albania,ALPWI30NO0,wind,outside,2034,1230.72
RCP85,Albania,ALPWI30NO0,wind,outside,2035,1354.56
RCP85,Albania,ALPWI30NO0,wind,outside,2036,1490.47
RCP85,Albania,ALPWI30NO0,wind,outside,2037,1638.45
RCP85,Albania,ALPWI30NO0,wind,outside,2038,1803.06
RCP85,Albania,ALPWI30NO0,wind,outside,2039,1982.75
RCP85,Albania,ALPWI30NO0,wind,outside,2040,2182.09
RCP85,Albania,ALPWI30NO0,wind,outside,2041,2399.53
RCP85,Albania,ALPWI30NO0,wind,outside,2042,2639.64
RCP85,Albania,ALPWI30NO0,wind,outside,2043,2903.92
RCP85,Albania,ALPWI30NO0,wind,outside,2044,3193.86
RCP85,Albania,ALPWI30NO0,wind,outside,2045,3512.48
RCP85,Albania,ALPWI30NO0,wind,outside,2046,3864.34
RCP85,Albania,ALPWI30NO0,wind,outside,2047,4250.92
